NPK_PO4_0_2mgLทดสอบระบบ 30 :27/03/2024,16:30:04
0,1,White,4
1,2,White,990
2,3,White,989
3,4,White,992
4,5,White,990
5,6,White,992
6,7,White,988
7,8,White,988
8,9,White,989
9,10,White,988
10,11,White,993
11,12,White,989
12,13,White,990
13,14,White,991
14,15,White,991
15,16,White,989
16,17,White,990
17,18,White,987
18,19,White,992
19,20,White,988
20,21,White,988
21,22,White,992
22,23,White,988
23,24,White,991
24,25,White,988
25,26,White,989
26,27,White,991
27,28,White,989
28,1,Red,988
29,2,Red,978
30,3,Red,981
31,4,Red,978
32,5,Red,981
33,6,Red,978
34,7,Red,982
35,8,Red,981
36,9,Red,979
37,10,Red,980
38,11,Red,977
39,12,Red,978
40,13,Red,981
41,14,Red,983
42,15,Red,984
43,16,Red,981
44,17,Red,983
45,18,Red,982
46,19,Red,980
47,20,Red,979
48,21,Red,982
49,22,Red,982
50,23,Red,979
51,24,Red,977
52,25,Red,980
53,26,Red,978
54,27,Red,982
55,28,Red,979
56,1,Green,984
57,2,Green,975
58,3,Green,976
59,4,Green,979
60,5,Green,976
61,6,Green,975
62,7,Green,981
63,8,Green,975
64,9,Green,981
65,10,Green,979
66,11,Green,975
67,12,Green,975
68,13,Green,977
69,14,Green,976
70,15,Green,980
71,16,Green,976
72,17,Green,977
73,18,Green,977
74,19,Green,977
75,20,Green,980
76,21,Green,977
77,22,Green,977
78,23,Green,976
79,24,Green,981
80,25,Green,980
81,26,Green,976
82,27,Green,977
83,28,Green,976
84,29,Green,976
85,1,Blue,978
86,2,Blue,975
87,3,Blue,973
88,4,Blue,978
89,5,Blue,975
90,6,Blue,974
91,7,Blue,979
92,8,Blue,978
93,9,Blue,976
94,10,Blue,980
95,11,Blue,975
96,12,Blue,973
97,13,Blue,974
98,14,Blue,976
99,15,Blue,978
100,16,Blue,975
101,17,Blue,974
102,18,Blue,976
103,19,Blue,980
104,20,Blue,975
105,21,Blue,976
106,22,Blue,979
107,23,Blue,978
108,24,Blue,977
109,25,Blue,974
110,26,Blue,977
111,27,Blue,973
112,28,Blue,977
113,1,Black,978
114,2,Black,4
115,3,Black,4
116,4,Black,4
117,5,Black,4
118,6,Black,4
119,7,Black,4
120,8,Black,4
121,9,Black,4
122,10,Black,4
123,11,Black,4
124,12,Black,4
125,13,Black,4
126,14,Black,4
127,15,Black,4
128,16,Black,4
129,17,Black,3
130,18,Black,3
131,19,Black,4
132,20,Black,4
133,21,Black,4
134,22,Black,4
135,23,Black,3
136,24,Black,4
137,25,Black,5
138,26,Black,5
139,27,Black,4
140,28,Black,4
141,0,Black,5
142,0,Black,5
143,0,Black,4
144,0,Black,4
145,0,Black,5
146,0,Black,4
147,0,Black,4
148,0,Black,4
149,0,Black,4
150,0,Black,4
151,0,Black,4
152,0,Black,4
153,0,Black,3
154,0,Black,4
155,0,Black,4
156,0,Black,4
157,0,Black,4
158,0,Black,4
159,0,Black,4
160,0,Black,3
161,0,Black,4
162,0,Black,5
163,0,Black,4
164,0,Black,4
165,0,Black,5
166,0,Black,3
167,0,Black,5
168,0,Black,4
169,0,Black,5
170,1,White,4
171,2,White,988
172,3,White,992
173,4,White,989
174,5,White,988
175,6,White,990
176,7,White,991
