NPK_PO4_4mgLทดสอบระบบ 30 :27/03/2024,14:59:30
0,1,White,5
1,2,White,991
2,3,White,986
3,4,White,989
4,5,White,989
5,6,White,989
6,7,White,989
7,8,White,985
8,9,White,989
9,10,White,987
10,11,White,986
11,12,White,986
12,13,White,990
13,14,White,989
14,15,White,987
15,16,White,989
16,17,White,988
17,18,White,990
18,19,White,986
19,20,White,989
20,21,White,987
21,22,White,988
22,23,White,990
23,24,White,990
24,25,White,987
25,26,White,985
26,27,White,988
27,28,White,990
28,29,White,988
29,1,Red,986
30,2,Red,975
31,3,Red,977
32,4,Red,978
33,5,Red,977
34,6,Red,972
35,7,Red,973
36,8,Red,977
37,9,Red,974
38,10,Red,972
39,11,Red,973
40,12,Red,974
41,13,Red,979
42,14,Red,973
43,15,Red,973
44,16,Red,973
45,17,Red,977
46,18,Red,977
47,19,Red,978
48,20,Red,978
49,21,Red,973
50,22,Red,979
51,23,Red,978
52,24,Red,979
53,25,Red,976
54,26,Red,975
55,27,Red,974
56,28,Red,973
57,1,Green,973
58,2,Green,973
59,3,Green,976
60,4,Green,975
61,5,Green,973
62,6,Green,972
63,7,Green,972
64,8,Green,972
65,9,Green,974
66,10,Green,977
67,11,Green,973
68,12,Green,972
69,13,Green,977
70,14,Green,977
71,15,Green,975
72,16,Green,978
73,17,Green,975
74,18,Green,976
75,19,Green,972
76,20,Green,975
77,21,Green,973
78,22,Green,975
79,23,Green,977
80,24,Green,971
81,25,Green,972
82,26,Green,973
83,27,Green,977
84,28,Green,976
85,29,Green,972
86,1,Blue,974
87,2,Blue,973
88,3,Blue,978
89,4,Blue,976
90,5,Blue,972
91,6,Blue,979
92,7,Blue,977
93,8,Blue,973
94,9,Blue,977
95,10,Blue,978
96,11,Blue,974
97,12,Blue,977
98,13,Blue,972
99,14,Blue,977
100,15,Blue,976
101,16,Blue,975
102,17,Blue,974
103,18,Blue,972
104,19,Blue,973
105,20,Blue,972
106,21,Blue,973
107,22,Blue,978
108,23,Blue,974
109,24,Blue,975
110,25,Blue,976
111,26,Blue,973
112,27,Blue,973
113,28,Blue,973
114,29,Blue,973
115,1,Black,974
116,2,Black,5
117,3,Black,6
118,4,Black,4
119,5,Black,4
120,6,Black,5
121,7,Black,5
122,8,Black,5
123,9,Black,5
124,10,Black,5
125,11,Black,5
126,12,Black,6
127,13,Black,5
128,14,Black,5
129,15,Black,5
130,16,Black,5
131,17,Black,5
132,18,Black,5
133,19,Black,5
134,20,Black,5
135,21,Black,4
136,22,Black,5
137,23,Black,5
138,24,Black,5
139,25,Black,6
140,26,Black,5
141,27,Black,5
142,28,Black,5
143,29,Black,5
144,0,Black,5
145,0,Black,5
146,0,Black,5
147,0,Black,6
148,0,Black,4
149,0,Black,5
150,0,Black,6
151,0,Black,6
152,0,Black,5
153,0,Black,5
154,0,Black,5
155,0,Black,5
156,0,Black,6
157,0,Black,6
158,0,Black,5
159,0,Black,5
160,0,Black,6
161,0,Black,5
162,0,Black,6
163,0,Black,5
164,0,Black,5
165,0,Black,6
166,0,Black,5
167,0,Black,5
168,0,Black,5
169,0,Black,5
170,0,Black,6
171,0,Black,5
172,0,Black,5
173,1,White,5
174,2,White,989
175,3,White,989
176,4,White,988
177,5,White,988
178,6,White,986
179,7,White,988
180,8,White,990
181,9,White,988
182,10,White,989
183,11,White,986
184,12,White,987
185,13,White,985
186,14,White,988
187,15,White,985
188,16,White,986
189,17,White,986
190,18,White,986
191,19,White,988
192,20,White,987
193,21,White,990
194,22,White,988
195,23,White,987
196,24,White,985
197,25,White,988
198,26,White,989
199,27,White,986
200,28,White,986
201,29,White,986
