P_20_No_RKH2PO4  20mg/L tube  5ml  No Reagent :11/10/2023,10:33:00
1,1,White,8
2,2,White,953
3,3,White,949
4,4,White,954
5,5,White,952
6,6,White,955
7,7,White,953
8,8,White,956
9,9,White,951
10,10,White,953
11,11,White,954
12,12,White,948
13,13,White,952
14,14,White,954
15,15,White,949
16,16,White,949
17,17,White,950
18,18,White,950
19,19,White,950
20,20,White,956
21,21,White,950
22,22,White,949
23,23,White,956
24,24,White,951
25,25,White,947
26,26,White,955
27,27,White,956
28,28,White,952
29,29,White,949
30,1,Red,953
31,2,Red,331
32,3,Red,336
33,4,Red,327
34,5,Red,337
35,6,Red,324
36,7,Red,331
37,8,Red,330
38,9,Red,334
39,10,Red,333
40,11,Red,333
41,12,Red,332
42,13,Red,326
43,14,Red,333
44,15,Red,331
45,16,Red,331
46,17,Red,332
47,18,Red,328
48,19,Red,335
49,20,Red,334
50,21,Red,331
51,22,Red,332
52,23,Red,328
53,24,Red,333
54,25,Red,331
55,26,Red,326
56,27,Red,328
57,28,Red,335
58,29,Red,329
59,30,Red,339
60,1,Green,334
61,2,Green,458
62,3,Green,460
63,4,Green,455
64,5,Green,457
65,6,Green,462
66,7,Green,454
67,8,Green,457
68,9,Green,444
69,10,Green,452
70,11,Green,457
71,12,Green,460
72,13,Green,447
73,14,Green,450
74,15,Green,453
75,16,Green,454
76,17,Green,456
77,18,Green,456
78,19,Green,455
79,20,Green,458
80,21,Green,451
81,22,Green,455
82,23,Green,451
83,24,Green,459
84,25,Green,451
85,26,Green,450
86,27,Green,450
87,28,Green,453
88,29,Green,457
89,1,Blue,454
90,2,Blue,291
91,3,Blue,298
92,4,Blue,294
93,5,Blue,294
94,6,Blue,290
95,7,Blue,295
96,8,Blue,292
97,9,Blue,293
98,10,Blue,294
99,11,Blue,295
100,12,Blue,292
101,13,Blue,293
102,14,Blue,296
103,15,Blue,297
104,16,Blue,293
105,17,Blue,288
106,18,Blue,292
107,19,Blue,290
108,20,Blue,286
109,21,Blue,292
110,22,Blue,294
111,23,Blue,298
112,24,Blue,291
113,25,Blue,295
114,26,Blue,291
115,27,Blue,293
116,28,Blue,299
117,29,Blue,294
118,1,Black,293
119,2,Black,10
120,3,Black,9
121,4,Black,8
122,5,Black,7
123,6,Black,10
124,7,Black,8
125,8,Black,9
126,9,Black,9
127,10,Black,9
128,11,Black,8
129,12,Black,9
130,13,Black,8
131,14,Black,8
132,15,Black,9
133,16,Black,11
134,17,Black,9
135,18,Black,9
136,19,Black,9
137,20,Black,7
138,21,Black,8
139,22,Black,9
140,23,Black,10
141,24,Black,9
142,25,Black,9
143,26,Black,11
144,27,Black,8
145,28,Black,6
146,29,Black,9
147,30,Black,11
148,0,Black,9
149,0,Black,10
150,0,Black,10
151,0,Black,9
152,0,Black,7
153,0,Black,10
154,0,Black,7
155,0,Black,10
156,0,Black,9
157,0,Black,10
158,0,Black,11
159,0,Black,9
160,0,Black,12
161,0,Black,9
162,0,Black,8
163,0,Black,9
164,0,Black,9
165,0,Black,9
166,0,Black,11
167,0,Black,11
