No.,Order,Color,Intensity
1,1,White,911.0
2,2,White,917.0
3,3,White,918.0
4,4,White,910.0
5,5,White,925.0
6,6,White,923.0
7,7,White,916.0
8,8,White,910.0
9,9,White,908.0
10,10,White,909.0
11,11,White,903.0
12,12,White,907.0
13,13,White,909.0
14,14,White,907.0
15,15,White,898.0
16,16,White,894.0
17,17,White,918.0
18,18,White,918.0
19,19,White,917.0
20,20,White,913.0
21,21,White,921.0
22,22,White,925.0
23,23,White,918.0
24,24,White,923.0
30,1,Red,320.0
31,2,Red,313.0
32,3,Red,314.0
33,4,Red,314.0
34,5,Red,318.0
35,6,Red,312.0
36,7,Red,319.0
37,8,Red,317.0
38,9,Red,322.0
39,10,Red,317.0
40,11,Red,314.0
41,12,Red,316.0
42,13,Red,321.0
43,14,Red,318.0
44,15,Red,317.0
45,16,Red,315.0
46,17,Red,314.0
47,18,Red,312.0
48,19,Red,315.0
49,20,Red,323.0
50,21,Red,314.0
51,22,Red,311.0
52,23,Red,316.0
53,24,Red,316.0
59,1,Green,395.0
60,2,Green,400.0
61,3,Green,393.0
62,4,Green,396.0
63,5,Green,398.0
64,6,Green,394.0
65,7,Green,397.0
66,8,Green,395.0
67,9,Green,395.0
68,10,Green,394.0
69,11,Green,395.0
70,12,Green,399.0
71,13,Green,396.0
72,14,Green,400.0
73,15,Green,393.0
74,16,Green,397.0
75,17,Green,393.0
76,18,Green,396.0
77,19,Green,397.0
78,20,Green,396.0
79,21,Green,391.0
80,22,Green,404.0
81,23,Green,396.0
82,24,Green,401.0
88,1,Blue,287.0
89,2,Blue,286.0
90,3,Blue,290.0
91,4,Blue,284.0
92,5,Blue,291.0
93,6,Blue,285.0
94,7,Blue,285.0
95,8,Blue,286.0
96,9,Blue,289.0
97,10,Blue,287.0
98,11,Blue,285.0
99,12,Blue,281.0
100,13,Blue,288.0
101,14,Blue,284.0
102,15,Blue,292.0
103,16,Blue,287.0
104,17,Blue,284.0
105,18,Blue,286.0
106,19,Blue,289.0
107,20,Blue,289.0
108,21,Blue,291.0
109,22,Blue,286.0
110,23,Blue,285.0
111,24,Blue,285.0
117,1,Black,6.0
118,2,Black,9.0
119,3,Black,8.0
120,4,Black,7.0
121,5,Black,7.0
122,6,Black,7.0
123,7,Black,8.0
124,8,Black,8.0
125,9,Black,8.0
126,10,Black,8.0
127,11,Black,7.0
128,12,Black,7.0
129,13,Black,7.0
130,14,Black,7.0
131,15,Black,7.0
132,16,Black,8.0
133,17,Black,6.0
134,18,Black,9.0
135,19,Black,7.0
136,20,Black,7.0
137,21,Black,7.0
138,22,Black,8.0
139,23,Black,7.0
140,24,Black,7.0
176,1,White,932.0
177,2,White,929.0
178,3,White,926.0
179,4,White,929.0
180,5,White,930.0
181,6,White,930.0
182,7,White,928.0
183,8,White,926.0
184,9,White,927.0
185,10,White,928.0
186,11,White,928.0
187,12,White,922.0
188,13,White,926.0
189,14,White,935.0
190,15,White,933.0
191,16,White,924.0
192,17,White,928.0
193,18,White,928.0
194,19,White,927.0
195,20,White,932.0
196,21,White,927.0
197,22,White,928.0
198,23,White,923.0
199,24,White,932.0
205,1,Red,316.0
206,2,Red,319.0
207,3,Red,313.0
208,4,Red,317.0
209,5,Red,316.0
210,6,Red,321.0
211,7,Red,315.0
212,8,Red,322.0
213,9,Red,318.0
214,10,Red,322.0
215,11,Red,325.0
216,12,Red,319.0
217,13,Red,318.0
218,14,Red,315.0
219,15,Red,319.0
220,16,Red,319.0
221,17,Red,315.0
222,18,Red,324.0
223,19,Red,315.0
224,20,Red,309.0
225,21,Red,318.0
226,22,Red,313.0
227,23,Red,313.0
228,24,Red,322.0
234,1,Green,390.0
235,2,Green,396.0
236,3,Green,394.0
237,4,Green,395.0
238,5,Green,394.0
239,6,Green,399.0
240,7,Green,399.0
241,8,Green,398.0
242,9,Green,398.0
243,10,Green,391.0
244,11,Green,388.0
245,12,Green,389.0
246,13,Green,392.0
247,14,Green,387.0
248,15,Green,386.0
249,16,Green,373.0
250,17,Green,370.0
251,18,Green,368.0
252,19,Green,374.0
253,20,Green,368.0
254,21,Green,370.0
255,22,Green,364.0
256,23,Green,359.0
257,24,Green,367.0
263,1,Blue,285.0
264,2,Blue,285.0
265,3,Blue,288.0
266,4,Blue,289.0
267,5,Blue,286.0
268,6,Blue,286.0
269,7,Blue,283.0
270,8,Blue,293.0
271,9,Blue,285.0
272,10,Blue,284.0
273,11,Blue,287.0
274,12,Blue,290.0
275,13,Blue,289.0
276,14,Blue,287.0
277,15,Blue,289.0
278,16,Blue,293.0
279,17,Blue,290.0
280,18,Blue,288.0
281,19,Blue,286.0
282,20,Blue,289.0
283,21,Blue,285.0
