P_8_WaterPure water tube 5ml   No reagent :09/10/2023,10:42:07
1,1,White,15
2,2,White,890
3,3,White,866
4,4,White,877
5,5,White,886
6,6,White,842
7,7,White,835
8,8,White,897
9,9,White,900
10,10,White,879
11,11,White,878
12,12,White,888
13,13,White,896
14,14,White,897
15,15,White,898
16,16,White,888
17,17,White,880
18,18,White,882
19,19,White,882
20,20,White,879
21,21,White,897
22,22,White,884
23,23,White,890
24,24,White,895
25,25,White,897
26,26,White,875
27,27,White,885
28,28,White,872
29,29,White,883
30,1,Red,890
31,2,Red,332
32,3,Red,329
33,4,Red,329
34,5,Red,326
35,6,Red,330
36,7,Red,331
37,8,Red,332
38,9,Red,327
39,10,Red,330
40,11,Red,334
41,12,Red,337
42,13,Red,337
43,14,Red,336
44,15,Red,329
45,16,Red,330
46,17,Red,329
47,18,Red,323
48,19,Red,329
49,20,Red,330
50,21,Red,330
51,22,Red,327
52,23,Red,335
53,24,Red,329
54,25,Red,328
55,26,Red,335
56,27,Red,334
57,28,Red,329
58,29,Red,335
59,1,Green,330
60,2,Green,354
61,3,Green,362
62,4,Green,362
63,5,Green,361
64,6,Green,384
65,7,Green,380
66,8,Green,371
67,9,Green,363
68,10,Green,375
69,11,Green,384
70,12,Green,382
71,13,Green,392
72,14,Green,391
73,15,Green,391
74,16,Green,386
75,17,Green,384
76,18,Green,383
77,19,Green,390
78,20,Green,384
79,21,Green,394
80,22,Green,386
81,23,Green,388
82,24,Green,384
83,25,Green,387
84,26,Green,381
85,27,Green,385
86,28,Green,388
87,29,Green,378
88,30,Green,382
89,1,Blue,385
90,2,Blue,281
91,3,Blue,276
92,4,Blue,283
93,5,Blue,280
94,6,Blue,282
95,7,Blue,277
96,8,Blue,276
97,9,Blue,276
98,10,Blue,280
99,11,Blue,278
100,12,Blue,277
101,13,Blue,280
102,14,Blue,276
103,15,Blue,276
104,16,Blue,276
105,17,Blue,280
106,18,Blue,282
107,19,Blue,275
108,20,Blue,278
109,21,Blue,280
110,22,Blue,283
111,23,Blue,278
112,24,Blue,283
113,25,Blue,280
114,26,Blue,279
115,27,Blue,281
116,28,Blue,283
117,29,Blue,280
118,1,Black,281
119,2,Black,16
120,3,Black,16
121,4,Black,16
122,5,Black,16
123,6,Black,17
124,7,Black,19
125,8,Black,17
126,9,Black,16
127,10,Black,15
128,11,Black,18
129,12,Black,18
130,13,Black,16
131,14,Black,16
132,15,Black,18
133,16,Black,18
134,17,Black,19
135,18,Black,19
136,19,Black,16
137,20,Black,16
138,21,Black,18
139,22,Black,19
140,23,Black,18
141,24,Black,19
142,25,Black,18
143,26,Black,16
144,27,Black,18
145,28,Black,19
146,29,Black,19
147,0,Black,16
148,0,Black,18
149,0,Black,17
150,0,Black,17
151,0,Black,16
152,0,Black,16
153,0,Black,17
154,0,Black,18
155,0,Black,19
156,0,Black,19
157,0,Black,18
158,0,Black,16
159,0,Black,18
160,0,Black,19
161,0,Black,16
162,0,Black,17
163,0,Black,16
164,0,Black,19
165,0,Black,17
166,0,Black,16
167,0,Black,18
168,0,Black,17
169,0,Black,18
170,0,Black,17
171,0,Black,16
172,0,Black,17
173,0,Black,18
174,0,Black,17
175,0,Black,18
176,1,White,18
177,2,White,894
178,3,White,895
179,4,White,896
180,5,White,894
181,6,White,891
182,7,White,903
183,8,White,900
184,9,White,900
185,10,White,896
186,11,White,897
187,12,White,894
188,13,White,898
189,14,White,898
190,15,White,897
191,16,White,894
192,17,White,898
193,18,White,907
194,19,White,902
195,20,White,895
196,21,White,903
197,22,White,903
198,23,White,901
199,24,White,902
200,25,White,905
201,26,White,902
202,27,White,902
203,28,White,903
204,29,White,907
205,30,White,899
206,1,Red,904
207,2,Red,331
208,3,Red,332
209,4,Red,331
210,5,Red,337
211,6,Red,337
212,7,Red,332
213,8,Red,333
214,9,Red,339
215,10,Red,331
216,11,Red,338
217,12,Red,336
218,13,Red,338
219,14,Red,333
220,15,Red,333
221,16,Red,329
222,17,Red,338
223,18,Red,339
224,19,Red,330
225,20,Red,335
226,21,Red,334
227,22,Red,336
228,23,Red,334
229,24,Red,331
230,25,Red,338
231,26,Red,330
232,27,Red,338
233,28,Red,332
234,29,Red,339
235,1,Green,330
236,2,Green,373
237,3,Green,376
238,4,Green,372
239,5,Green,372
240,6,Green,374
241,7,Green,374
242,8,Green,372
243,9,Green,377
244,10,Green,375
245,11,Green,372
246,12,Green,371
247,13,Green,378
248,14,Green,370
249,15,Green,377
250,16,Green,374
251,17,Green,374
252,18,Green,373
253,19,Green,370
254,20,Green,372
255,21,Green,373
256,22,Green,382
257,23,Green,382
258,24,Green,385
259,25,Green,388
260,26,Green,384
261,27,Green,385
262,28,Green,382
263,29,Green,383
264,1,Blue,387
265,2,Blue,276
266,3,Blue,281
267,4,Blue,278
268,5,Blue,278
269,6,Blue,283
270,7,Blue,279
271,8,Blue,286
272,9,Blue,278
273,10,Blue,279
274,11,Blue,279
275,12,Blue,284
276,13,Blue,275
277,14,Blue,283
278,15,Blue,281
279,16,Blue,283
280,17,Blue,275
281,18,Blue,283
282,19,Blue,277
283,20,Blue,281
284,21,Blue,276
285,22,Blue,286
286,23,Blue,280
287,24,Blue,286
288,25,Blue,281
289,26,Blue,277
290,27,Blue,282
291,28,Blue,281
292,29,Blue,283
293,1,Black,281
294,2,Black,17
295,3,Black,16
296,4,Black,16
297,5,Black,16
298,6,Black,18
299,7,Black,17
300,8,Black,18
301,9,Black,17
302,10,Black,17
303,11,Black,17
304,12,Black,19
305,13,Black,17
306,14,Black,16
307,15,Black,18
308,16,Black,19
309,17,Black,17
310,18,Black,19
311,19,Black,19
312,20,Black,18
313,21,Black,17
314,22,Black,17
315,23,Black,19
316,24,Black,16
317,25,Black,17
318,26,Black,17
319,27,Black,17
320,28,Black,16
321,29,Black,17
322,30,Black,18
323,0,Black,18
324,0,Black,17
325,0,Black,17
326,0,Black,18
327,0,Black,18
328,0,Black,18
329,0,Black,17
330,0,Black,18
331,0,Black,18
332,0,Black,19
333,0,Black,18
334,0,Black,16
335,0,Black,16
336,0,Black,20
337,0,Black,18
338,0,Black,17
339,0,Black,18
340,0,Black,17
341,0,Black,17
342,0,Black,19
343,0,Black,18
344,0,Black,18
345,0,Black,17
346,0,Black,18
347,0,Black,17
348,0,Black,17
349,0,Black,19
350,0,Black,17
351,0,Black,17
352,1,White,19
353,2,White,912
354,3,White,906
355,4,White,915
356,5,White,912
357,6,White,906
358,7,White,906
359,8,White,909
360,9,White,909
361,10,White,908
362,11,White,916
363,12,White,907
364,13,White,910
365,14,White,914
366,15,White,910
367,16,White,915
368,17,White,909
369,18,White,912
370,19,White,906
371,20,White,918
372,21,White,909
373,22,White,912
374,23,White,911
375,24,White,913
376,25,White,907
377,26,White,916
378,27,White,914
379,28,White,909
380,29,White,910
381,1,Red,915
382,2,Red,337
383,3,Red,327
384,4,Red,336
385,5,Red,333
386,6,Red,337
387,7,Red,330
388,8,Red,334
389,9,Red,332
390,10,Red,339
391,11,Red,331
392,12,Red,337
393,13,Red,332
394,14,Red,334
395,15,Red,333
396,16,Red,334
397,17,Red,330
398,18,Red,336
399,19,Red,333
400,20,Red,335
401,21,Red,330
402,22,Red,333
403,23,Red,336
404,24,Red,331
405,25,Red,337
406,26,Red,331
407,27,Red,334
408,28,Red,336
409,29,Red,332
410,1,Green,333
411,2,Green,386
412,3,Green,390
413,4,Green,381
414,5,Green,393
415,6,Green,386
416,7,Green,383
417,8,Green,392
418,9,Green,389
419,10,Green,383
420,11,Green,392
421,12,Green,389
422,13,Green,382
423,14,Green,390
424,15,Green,386
425,16,Green,389
426,17,Green,388
427,18,Green,392
428,19,Green,378
429,20,Green,385
430,21,Green,391
431,22,Green,388
432,23,Green,388
433,24,Green,390
434,25,Green,391
435,26,Green,382
436,27,Green,389
437,28,Green,384
438,29,Green,388
439,1,Blue,391
440,2,Blue,278
441,3,Blue,273
442,4,Blue,283
443,5,Blue,282
444,6,Blue,278
445,7,Blue,283
446,8,Blue,278
447,9,Blue,275
448,10,Blue,279
449,11,Blue,285
450,12,Blue,276
451,13,Blue,279
452,14,Blue,282
453,15,Blue,279
454,16,Blue,282
455,17,Blue,278
456,18,Blue,278
457,19,Blue,279
458,20,Blue,281
459,21,Blue,280
460,22,Blue,276
461,23,Blue,280
462,24,Blue,278
463,25,Blue,279
464,26,Blue,276
465,27,Blue,284
466,28,Blue,282
467,29,Blue,276
468,30,Blue,279
469,1,Black,282
470,2,Black,17
471,3,Black,17
472,4,Black,17
473,5,Black,16
474,6,Black,17
475,7,Black,18
476,8,Black,18
477,9,Black,18
478,10,Black,17
479,11,Black,16
480,12,Black,19
481,13,Black,19
482,14,Black,16
483,15,Black,16
484,16,Black,16
485,17,Black,15
486,18,Black,18
487,19,Black,17
488,20,Black,16
489,21,Black,16
490,22,Black,17
491,23,Black,17
492,24,Black,16
493,25,Black,18
494,26,Black,17
495,27,Black,18
496,28,Black,18
497,29,Black,17
498,0,Black,17
499,0,Black,15
500,0,Black,16
501,0,Black,18
502,0,Black,17
503,0,Black,18
504,0,Black,18
505,0,Black,18
506,0,Black,18
507,0,Black,19
508,0,Black,16
509,0,Black,17
510,0,Black,18
511,0,Black,18
512,0,Black,18
513,0,Black,19
514,0,Black,17
515,0,Black,18
516,0,Black,19
517,0,Black,16
518,0,Black,17
519,0,Black,17
520,0,Black,16
521,0,Black,16
522,0,Black,16
523,0,Black,17
524,0,Black,16
525,0,Black,18
526,0,Black,17
527,1,White,19
528,2,White,923
529,3,White,923
530,4,White,923
531,5,White,918
532,6,White,912
533,7,White,919
534,8,White,923
535,9,White,915
536,10,White,921
537,11,White,919
538,12,White,923
539,13,White,918
540,14,White,914
541,15,White,916
542,16,White,924
543,17,White,918
544,18,White,923
545,19,White,921
546,20,White,923
547,21,White,920
548,22,White,918
549,23,White,924
550,24,White,917
551,25,White,922
552,26,White,916
553,27,White,923
554,28,White,916
555,29,White,924
556,1,Red,919
557,2,Red,335
558,3,Red,335
559,4,Red,337
560,5,Red,339
561,6,Red,337
562,7,Red,331
563,8,Red,339
564,9,Red,333
565,10,Red,331
566,11,Red,339
567,12,Red,329
568,13,Red,337
569,14,Red,329
570,15,Red,332
571,16,Red,336
572,17,Red,333
573,18,Red,336
574,19,Red,336
575,20,Red,336
576,21,Red,331
577,22,Red,339
578,23,Red,332
579,24,Red,333
580,25,Red,330
581,26,Red,331
582,27,Red,337
583,28,Red,335
584,29,Red,337
585,30,Red,334
586,1,Green,335
587,2,Green,392
588,3,Green,392
589,4,Green,394
590,5,Green,393
591,6,Green,394
592,7,Green,398
593,8,Green,388
